method,clusters_size,n_cluster,silhouette_score,coph_corr,features
ward,[ 527  711  402  525 2151  452 1187],7,0.1843706276927557,0.5241501717663869,"['BMI', 'AVG position', 'std_dev position']"
average,[2320 3062   11  105   49  403    5],7,0.1840856851562601,0.6667820291117917,"['BMI', '# cyclist races', 'birth_year']"
ward,[ 983  955  984 1198  784 1051],6,0.1824076593692588,0.5412291922194065,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
average,[  19   11  519 2988  800    1 1616    1],8,0.1816766483363327,0.6444393002642427,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 949  632  319  533 1723  738  420  641],8,0.1814901411656207,0.5127937380059333,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1207  999 1060 1222 1467],5,0.18072681181620265,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
ward,[1167  541  563 1677 2007],5,0.17930961380602414,0.507823048745844,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
single,[5949    1    1    1    1    1    1],7,0.17919839452098038,0.4053233345927715,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
ward,[ 332  651  955  984 1198  784 1051],7,0.1785456966645119,0.5412291922194065,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
ward,[1167  541  563 1677  775 1232],6,0.17810884978693925,0.507823048745844,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
average,[ 724   43  761  705 3551  150    7   14],8,0.17723182410047342,0.6274769819611113,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
ward,[1424  500  986 1832  366  847],6,0.17685641494592222,0.5062921080670673,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 591  504 4860],3,0.1764990856886383,0.6114854066466168,"['AVG position', '# cyclist races', 'birth_year']"
average,[  10  442   45    1   18 3876 1563],7,0.17636756554754457,0.6309780419938165,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
ward,[ 332  651  955  984  719  479  784 1051],8,0.17541017740340778,0.5412291922194065,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
complete,[ 591  124  380  738 1320  168  294 2340],8,0.17524385987743557,0.6114854066466168,"['AVG position', '# cyclist races', 'birth_year']"
average,[   4    6  107 1073 4261    5  499],7,0.17517663794866942,0.6360851901057543,"['BMI', 'birth_year', 'std_dev position']"
single,[   2 5950    1    1    1],5,0.17435809205126543,0.3530101646771994,"['# cyclist races', 'birth_year', 'std_dev position']"
ward,[ 682  743 1963 2567],4,0.17414996355337073,0.5877639933492288,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
average,[  10  442   46   18 5439],5,0.17363459869461767,0.6309780419938165,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 896 2036 1166 1857],4,0.17350209977177686,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
average,[ 735  439   25 4756],4,0.17287426540479678,0.6467936519458927,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[   2 5949    1    1    1    1],6,0.1726511640651067,0.3530101646771994,"['# cyclist races', 'birth_year', 'std_dev position']"
average,[   8   54 1084 2285   63 2461],6,0.17261033185480604,0.5528646342396834,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
ward,[ 682  743 1963 1235 1332],5,0.17241321360842743,0.5877639933492288,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[1581  319  533 1723  738  420  641],7,0.17225619971468362,0.5127937380059333,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
ward,[1167  541  563  699  978  775  339  893],8,0.17222005431037862,0.507823048745844,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
ward,[1167  541  563  699  978  775 1232],7,0.17195770060285293,0.507823048745844,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
average,[  10  442   45    1   18 5439],6,0.17107470268609956,0.6309780419938165,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
ward,[ 399 1025  500  986  710 1122  366  847],8,0.16987404761832528,0.5062921080670673,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
average,[ 814   39  655 4315   19    7  106],7,0.16984510855169932,0.6789898954365812,"['BMI', 'AVG position', 'std_dev position']"
complete,[  25  274 2775 1072  366 1443],6,0.16974193865577983,0.524317011982459,"['AVG position', 'birth_year', 'std_dev position']"
ward,[ 682  384  359  960 1003 1235 1332],7,0.16957306360735197,0.5877639933492288,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[5953    1    1],3,0.16859772948115814,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[5952    1    1    1],4,0.16855002343573292,0.31952929140405945,"['AVG position', 'birth_year', 'std_dev position']"
complete,[ 591  124  380  738 1320  168 2634],7,0.16854323504765947,0.6114854066466168,"['AVG position', '# cyclist races', 'birth_year']"
ward,[ 399 1025  500  986 1832  366  847],7,0.16822822888241606,0.5062921080670673,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  16    2 3992  350 1218  377],6,0.16700880680111896,0.6004043652552291,"['BMI', 'AVG position', 'birth_year']"
complete,[ 541   61  359  999  847 3148],6,0.16660641415212374,0.5714130822517849,"['BMI', 'AVG position', '# cyclist races']"
single,[5948    1    1    1    1    1    1    1],8,0.16628446777144604,0.4053233345927715,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
complete,[ 335  570 1192  473 3385],5,0.1660312159452502,0.5701979025032431,"['BMI', '# cyclist races', 'birth_year']"
ward,[ 682  743  960 1003 1235 1332],6,0.16563716256394875,0.5877639933492288,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
average,[ 735  439   25 4596  160],5,0.16371892898840584,0.6467936519458927,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  48  879    9  486 4533],5,0.16171869550842716,0.6571330678530021,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[5952    1    1    1],4,0.1607828627254554,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  16    2 3992  350 1218   10  367],7,0.16058900632311404,0.6004043652552291,"['BMI', 'AVG position', 'birth_year']"
average,[   8   54 5893],3,0.16033078627647407,0.5528646342396834,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
ward,[ 527  711  402  525  970 1181  452 1187],8,0.1602643203986302,0.5241501717663869,"['BMI', 'AVG position', 'std_dev position']"
ward,[ 682  384  359  960 1003 1235  934  398],8,0.16015215189351267,0.5877639933492288,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 896  802 1234 1166 1857],5,0.15928975648743238,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
average,[   8   54  189  895 2285   63 2461],7,0.15733070959360318,0.5528646342396834,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
single,[5951    1    1    1    1],5,0.15703503059661864,0.43210463494143275,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[1494 2422 2039],3,0.1554383222707171,0.4305928879778895,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
single,[5950    1    1    1    1    1],6,0.15411547063759565,0.43210463494143275,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[5949    1    1    1    1    1    1],7,0.15389509442792507,0.43210463494143275,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[   2 5947    1    1    1    1    1    1],8,0.15307341298788618,0.5152183916175856,"['BMI', '# cyclist races', 'birth_year']"
complete,[ 184  712  802 1234 1166  592 1265],7,0.15163817922611975,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
complete,[ 154 1340 2422  677 1362],5,0.15137767967831442,0.4305928879778895,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
complete,[2206 1060 2689],3,0.15124218368877806,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[2868 1010 2077],3,0.1510552044955248,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
ward,[ 999  975 1326  978  542 1135],6,0.15100879761871938,0.5479685435735497,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  10  442   45    1   18 3876 1149  414],8,0.15072720973379147,0.6309780419938165,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 541   61  359  267  732  847 3148],7,0.1486255093039238,0.5714130822517849,"['BMI', 'AVG position', '# cyclist races']"
complete,[2144  709 1615 1487],4,0.14811536466471062,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[   8   54 1084 4809],4,0.14806626944697007,0.5528646342396834,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
average,[   8   54  189  895 2285   63  489 1972],8,0.14774492015444177,0.5528646342396834,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
complete,[ 184  712  802 1234 1166 1857],6,0.14589536091842767,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
complete,[ 184  712  802   99 1135 1166  592 1265],8,0.1450423659904534,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
complete,[ 247  960  724  275 1060 1222 1467],7,0.1440623304333514,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1207  724  275 1060 1222 1467],6,0.14319077352069473,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[  22  519   61  359  267  732  847 3148],8,0.14291436751559103,0.5714130822517849,"['BMI', 'AVG position', '# cyclist races']"
complete,[ 154  107 1233 2422  677 1362],6,0.14137389868257774,0.4305928879778895,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
single,[5948    1    1    1    1    1    1    1],8,0.14132024969934745,0.43210463494143275,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 335  570  422  770  473 3385],6,0.1402319353173392,0.5701979025032431,"['BMI', '# cyclist races', 'birth_year']"
complete,[1302 1566 1010 2077],4,0.14009887926681985,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
single,[   3 5949    1    1    1],5,0.13895603174446777,0.31952929140405945,"['AVG position', 'birth_year', 'std_dev position']"
single,[   2 5948    1    1    1    1    1],7,0.1386300355570222,0.3530101646771994,"['# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 366 3175 1368 1046],4,0.13831231986574502,0.42622130879310494,"['BMI', '# cyclist races', 'std_dev position']"
ward,[ 546  453  975 1326  304  674  542 1135],8,0.13800150601574437,0.5479685435735497,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 247  960  724  275 1060 1222  647  820],8,0.13793201311678216,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
average,[ 814   39 4970   19  113],5,0.13713591565496325,0.6789898954365812,"['BMI', 'AVG position', 'std_dev position']"
complete,[2144  709 3102],3,0.13711373901477816,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[ 814   39  655   30 4285   19    7  106],8,0.13676678019566782,0.6789898954365812,"['BMI', 'AVG position', 'std_dev position']"
complete,[ 154  107 1233  146 2276  677 1362],7,0.13637479573291697,0.4305928879778895,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
complete,[3298 1561 1096],3,0.13354176113226587,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
ward,[ 546  453  975 1326  978  542 1135],7,0.1323012773882335,0.5479685435735497,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1207  999 1060 2689],4,0.13183166112329733,0.3956460157368221,"['BMI', '# cyclist races', 'birth_year', 'std_dev position']"
average,[ 726    9  439   25 4596  160],6,0.1313243767186033,0.6467936519458927,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 490 1654  709 1615  816  671],6,0.1303986518703733,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 348 1694 2385  667  861],5,0.12848829748252005,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
complete,[ 541  420 4994],3,0.12790214125508859,0.5714130822517849,"['BMI', 'AVG position', '# cyclist races']"
complete,[ 478  824  792  774 1010 1401  676],7,0.12709017529481195,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
average,[ 814   39 4970   19    7  106],6,0.12576975701025747,0.6789898954365812,"['BMI', 'AVG position', 'std_dev position']"
average,[   4    6  107 1073   76 4185    5  499],8,0.1240764590121731,0.6360851901057543,"['BMI', 'birth_year', 'std_dev position']"
complete,[ 154  107 1233  146 2276  677  653  709],8,0.12218891567562462,0.4305928879778895,"['BMI', 'AVG position', '# cyclist races', 'birth_year']"
single,[5952    1    1    1],4,0.12134830157633777,0.43056183823649563,"['BMI', 'AVG position', 'birth_year']"
average,[  48  879    9  486   29 4504],6,0.12132471424240347,0.6571330678530021,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[2144  709 1615  816  671],5,0.118135563298556,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 366 3175 1368   45 1001],5,0.1175751215084487,0.42622130879310494,"['BMI', '# cyclist races', 'std_dev position']"
complete,[ 578  717  140 1001 2318  675  526],7,0.11594461963214946,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 896 2036 3023],3,0.11463107267518191,0.4340201503530692,"['BMI', 'AVG position', 'birth_year']"
average,[  16    2 3992  211  139 1218   10  367],8,0.11356770780454621,0.6004043652552291,"['BMI', 'AVG position', 'birth_year']"
complete,[ 478  824  792  774 1010 2077],6,0.11343033600210922,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
complete,[ 348 1694 2385  667  119  742],6,0.11292362485526702,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
complete,[ 478  824  792   51  723 1010 1401  676],8,0.1123592279775561,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
complete,[ 578 1858 2318 1201],4,0.11186695857658975,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 578  717  140 1001  132 2186  675  526],8,0.11179809755770825,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
average,[ 726    9  439   25 4596   15  145],7,0.11116813265810983,0.6467936519458927,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 578  717 1141 2318  675  526],6,0.11098846456616505,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[5953    1    1],3,0.10907578370476076,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1259 2039 1561 1096],4,0.10903590959026409,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
single,[5951    1    1    1    1],5,0.10640784026934753,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1259  443 1596 1411  150  124  972],7,0.10463645390247485,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
single,[5952    1    1    1],4,0.10447404784820581,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[4156  738 1061],3,0.1044313811286561,0.5127937380059333,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[ 490  308 1346  709   46 1569  816  671],8,0.10373542660972261,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1259  443 1596 1561  124  972],6,0.10222777127920023,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
complete,[1259  443 1596 1411  150  124   73  899],8,0.10200533254467696,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
single,[   2 5950    1    1    1],5,0.10101397322656441,0.43056183823649563,"['BMI', 'AVG position', 'birth_year']"
complete,[2436 2318 1201],3,0.10051939025475536,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 449 1029 4477],3,0.09960844509404296,0.5327380706827063,"['# cyclist races', 'birth_year', 'std_dev position']"
average,[ 726    8    1  439   25 4596   15  145],8,0.09914270116599155,0.6467936519458927,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  48  879    9  486   29 4231  273],7,0.0977604617412692,0.6571330678530021,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 335  570  422  770  473  448 2937],7,0.09763065243388777,0.5701979025032431,"['BMI', '# cyclist races', 'birth_year']"
single,[   3 5948    1    1    1    1],6,0.09699524191098836,0.31952929140405945,"['AVG position', 'birth_year', 'std_dev position']"
complete,[ 159  189 1694  326 2059  667  119  742],8,0.09686526081268583,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
single,[   3    2 5946    1    1    1    1],7,0.09665873208438655,0.31952929140405945,"['AVG position', 'birth_year', 'std_dev position']"
single,[   3    2 5945    1    1    1    1    1],8,0.09649801068272565,0.31952929140405945,"['AVG position', 'birth_year', 'std_dev position']"
complete,[ 490 1654  709   46 1569  816  671],7,0.09591082596736225,0.4120288036515667,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[   2 5952    1],3,0.09493785622463613,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
complete,[ 348 4079  667  861],4,0.09424851460211671,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
complete,[ 335  191  379  422  770  473  448 2937],8,0.09374748332536911,0.5701979025032431,"['BMI', '# cyclist races', 'birth_year']"
complete,[ 578 1858 2318  675  526],5,0.09021590174442774,0.42624340428002666,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
complete,[ 159  189 1694 2385  667  119  742],7,0.08991148553736186,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
complete,[ 366 3175  144 1224   45 1001],6,0.08920025079747922,0.42622130879310494,"['BMI', '# cyclist races', 'std_dev position']"
complete,[1302  792  774 1010 2077],5,0.08785546574793086,0.38630804098562743,"['BMI', 'AVG position', '# cyclist races', 'std_dev position']"
complete,[4427  667  861],3,0.08677618162415554,0.4272159502465017,"['BMI', 'AVG position', 'std_dev position']"
single,[5950    1    1    1    1    1],6,0.08647540477393188,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
average,[  48  879    9  486   29 4231    3  270],8,0.08582808501113211,0.6571330678530021,"['BMI', 'AVG position', 'birth_year', 'std_dev position']"
single,[   2    2 5948    1    1    1],6,0.08383839932736929,0.43056183823649563,"['BMI', 'AVG position', 'birth_year']"
complete,[3541 1368 1046],3,0.08116603708165313,0.42622130879310494,"['BMI', '# cyclist races', 'std_dev position']"
single,[   3 5949    1    1    1],5,0.07566456990804246,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
complete,[1259 2039 1561  124  972],5,0.07490670705645504,0.39487740939880084,"['BMI', 'birth_year', 'std_dev position']"
single,[5949    1    1    1    1    1    1],7,0.07340048420394965,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[5948    1    1    1    1    1    1    1],8,0.06577348503582539,0.34085508885795035,"['BMI', 'AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[5949    1    1    3    1],5,0.04792825235251604,0.3545564260818407,"['AVG position', '# cyclist races', 'std_dev position']"
single,[   2    2 5947    1    1    1    1],7,0.0441551766350296,0.43056183823649563,"['BMI', 'AVG position', 'birth_year']"
single,[   2    2 5946    1    1    1    1    1],8,0.041576171423548504,0.43056183823649563,"['BMI', 'AVG position', 'birth_year']"
single,[   3 5948    1    1    1    1],6,0.03336449395633961,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[   3    2 5946    1    1    1    1],7,0.03307945783927186,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[   3    2 5945    1    1    1    1    1],8,0.03293564106954267,0.2656621931371574,"['AVG position', '# cyclist races', 'birth_year', 'std_dev position']"
single,[   2 5951    1    1],4,0.021603168550297588,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
single,[5948    1    1    1    3    1],6,0.008186518685311516,0.3545564260818407,"['AVG position', '# cyclist races', 'std_dev position']"
single,[   2 5950    1    1    1],5,0.004367871529228942,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
single,[   2 5949    1    1    1    1],6,-0.03015759938869921,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
single,[   2 5948    1    1    1    1    1],7,-0.03786806304686687,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
single,[   2    2    2 5945    1    1    1    1],8,-0.04244589585743357,0.4847257825087407,"['BMI', '# cyclist races', 'std_dev position']"
single,[   2    2 5946    1    1    1    1    1],8,-0.04454647068627045,0.3530101646771994,"['# cyclist races', 'birth_year', 'std_dev position']"
single,[   2 5947    1    1    1    1    1    1],8,-0.04715101598516235,0.3758414603014446,"['AVG position', '# cyclist races', 'birth_year']"
single,[5947    1    1    1    1    3    1],7,-0.07143320910777388,0.3545564260818407,"['AVG position', '# cyclist races', 'std_dev position']"
single,[   4 5943    1    1    1    1    3    1],8,-0.07158103677624346,0.3545564260818407,"['AVG position', '# cyclist races', 'std_dev position']"
